Step,TrueNoise,ResidualNoise,ReductionRatio
3063,0.060333,0.005584,90.75
3064,0.060284,0.003318,94.50
3065,0.060095,0.007617,87.33
3066,0.059953,0.006142,89.75
3067,0.059663,0.006896,88.44
3068,0.059161,0.006466,89.07
3069,0.058779,0.002393,95.93
3070,0.058454,0.005715,90.22
3071,0.057941,0.000048,99.92
3072,0.057312,0.003998,93.02
3073,0.056767,0.001095,98.07
3074,0.056174,0.003550,93.68
3075,0.055713,0.008375,84.97
3076,0.055239,0.008451,84.70
3077,0.054581,0.010907,80.02
3078,0.053950,0.008640,83.99
3079,0.053406,0.013982,73.82
3080,0.052859,0.013884,73.73
3081,0.052219,0.015284,70.73
3082,0.051336,0.019303,62.40
3083,0.050529,0.027308,45.96
3084,0.049690,0.025097,49.49
3085,0.048872,0.019534,60.03
3086,0.048156,0.020560,57.31
3087,0.047421,0.022541,52.47
3088,0.046739,0.020661,55.79
3089,0.045984,0.023927,47.97
3090,0.045139,0.019533,56.73
3091,0.044263,0.035361,20.11
3092,0.043388,0.029819,31.28
3093,0.042505,0.033113,22.09
3094,0.041479,0.043770,-5.52
3095,0.040520,0.033673,16.90
3096,0.039618,0.029024,26.74
3097,0.038849,0.020694,46.73
3098,0.037963,0.014518,61.76
3099,0.037052,0.022985,37.97
3100,0.035858,0.038196,-6.52
3101,0.034704,0.037021,-6.67
3102,0.033621,0.035885,-6.73
3103,0.032289,0.034478,-6.78
3104,0.031177,0.033259,-6.68
3105,0.029939,0.031903,-6.56
3106,0.028570,0.030381,-6.34
3107,0.027011,0.028663,-6.12
3108,0.025789,0.027260,-5.70
3109,0.024292,0.025609,-5.42
3110,0.022555,0.023687,-5.02
3111,0.020734,0.021675,-4.54
3112,0.018765,0.019497,-3.90
3113,0.016652,0.017156,-3.03
3114,0.014644,0.014879,-1.60
3115,0.012259,0.012258,0.01
3116,0.009160,0.008918,2.64
3117,0.005189,0.004746,8.55
3118,-0.000714,-0.001355,-89.94
3119,-0.000620,-0.001463,-136.01
3120,-0.000638,-0.001678,-162.90
3121,-0.000677,-0.001900,-180.79
3122,-0.000641,-0.002047,-219.39
3123,-0.000633,-0.002197,-247.06
3124,-0.000623,-0.002331,-274.42
3125,-0.000636,-0.002454,-285.67
3126,-0.000589,-0.022334,-3692.09
3127,-0.000678,-0.028680,-4132.70
3128,-0.000597,-0.031643,-5201.39
3129,-0.000609,-0.037016,-5973.53
3130,-0.000648,-0.032337,-4891.91
3131,-0.000581,-0.039370,-6673.41
3132,-0.000644,-0.044693,-6842.15
3133,-0.000618,-0.042908,-6847.14
3134,-0.000587,-0.038496,-6455.78
3135,-0.000600,-0.037305,-6115.24
3136,-0.000620,-0.036213,-5743.08
3137,-0.000627,-0.032893,-5143.02
3138,-0.000651,-0.031874,-4792.55
3139,-0.000596,-0.027470,-4509.33
3140,-0.000601,-0.031400,-5123.60
3141,-0.000628,-0.032107,-5008.71
3142,-0.000736,-0.022651,-2976.86
3143,-0.000752,-0.033354,-4332.55
3144,-0.000838,-0.035412,-4123.96
3145,-0.000905,-0.033051,-3550.73
3146,-0.000853,-0.038466,-4410.94
3147,-0.000940,-0.033200,-3431.09
3148,-0.000928,-0.022369,-2310.71
3149,-0.000931,-0.000326,65.01
3150,-0.000941,-0.014548,-1445.94
3151,-0.001011,-0.000004,99.61
3152,-0.001030,0.000230,77.69
3153,-0.000952,0.000515,45.89
3154,-0.000802,0.000894,-11.51
3155,-0.000746,0.001132,-51.73
3156,-0.000774,0.001266,-63.58
3157,-0.000645,0.001627,-152.17
3158,-0.000589,0.001801,-205.56
3159,-0.000526,0.001955,-271.72
3160,-0.000425,0.002199,-416.91
3161,-0.000370,0.002428,-556.77
3162,-0.000294,0.002636,-797.34
3163,-0.000233,0.002724,-1070.47
3164,-0.000131,0.002855,-2079.55
3165,-0.000031,0.003030,-9710.54
3166,0.000051,0.003070,-5941.89
3167,0.000150,0.003162,-2003.28
3168,0.000173,0.003114,-1698.29
3169,0.000272,0.003202,-1077.54
3170,0.000298,0.003097,-938.75
3171,0.000323,0.003008,-830.96
3172,0.000277,0.002838,-926.14
3173,0.000390,0.002850,-630.52
3174,0.000415,0.002686,-547.30
3175,0.000411,0.002474,-501.35
3176,0.000388,0.002280,-487.33
3177,0.000374,0.002044,-446.85
3178,0.000389,0.001898,-388.23
3179,0.000420,0.001684,-301.31
3180,0.000445,0.001467,-229.81
3181,0.000495,0.001302,-163.26
3182,0.000517,0.001112,-115.12
3183,0.000492,0.000872,-77.40
3184,0.000598,0.000763,-27.72
3185,0.000585,0.000534,8.70
3186,0.000578,0.000282,51.17
3187,0.000572,0.000072,87.41
3188,0.000547,-0.000213,61.03
3189,0.000531,-0.000489,7.88
3190,0.000577,-0.000678,-17.41
3191,0.000535,-0.000897,-67.72
3192,0.000451,-0.001143,-153.23
3193,0.000446,-0.001332,-198.64
3194,0.000350,-0.001555,-344.20
3195,0.000343,-0.001725,-403.22
3196,0.000259,-0.001980,-663.74
3197,0.000119,-0.002207,-1750.58
3198,0.000097,-0.002305,-2276.32
3199,0.000128,-0.002353,-1739.96
3200,0.000060,-0.002485,-4069.23
3201,0.000020,-0.002607,-12935.39
3202,-0.000004,-0.002701,-62604.51
3203,0.000120,-0.002629,-2083.22
3204,0.000055,-0.002714,-4860.53
3205,0.000127,-0.002599,-1950.37
3206,0.000168,-0.002537,-1410.87
3207,0.000165,-0.002502,-1419.16
3208,0.000246,-0.019924,-8014.59
3209,0.000253,-0.002261,-795.51
3210,0.000265,-0.023892,-8927.22
3211,0.000262,-0.026723,-10097.12
3212,0.000317,-0.024187,-7531.48
3213,0.000437,-0.017757,-3967.35
3214,0.000574,-0.014856,-2490.17
3215,0.000586,-0.022586,-3753.27
3216,0.000631,-0.019509,-2993.53
3217,0.000633,-0.031261,-4836.39
3218,0.000667,-0.027854,-4074.01
3219,0.000686,-0.030200,-4300.37
3220,0.000739,-0.032215,-4257.88
3221,0.000767,-0.038585,-4933.00
3222,0.000742,-0.032923,-4339.69
3223,0.000776,-0.033669,-4239.00
3224,0.000809,-0.034079,-4112.58
3225,0.000869,-0.036439,-4091.71
3226,0.000900,-0.039110,-4246.78
3227,0.000858,-0.042319,-4833.18
3228,0.000855,-0.037846,-4325.56
3229,0.000898,-0.035129,-3810.89
3230,0.000887,-0.032664,-3584.34
3231,0.000918,-0.035517,-3767.74
3232,0.000874,-0.026895,-2977.85
3233,0.000876,-0.026459,-2920.70
3234,0.009194,-0.008992,2.19
3235,0.013088,-0.010656,18.58
3236,0.015619,0.001382,91.15
3237,0.017634,0.018017,-2.17
3238,0.019499,0.019856,-1.83
3239,0.020901,0.021207,-1.46
3240,0.022198,0.022446,-1.12
3241,0.023687,0.023881,-0.82
3242,0.024929,0.025069,-0.56
3243,0.026231,0.026295,-0.25
3244,0.027746,0.027714,0.11
3245,0.028989,0.028856,0.46
3246,0.029982,0.029743,0.80
3247,0.031051,0.030698,1.13
3248,0.031831,0.031374,1.44
3249,0.032518,0.031978,1.66
3250,0.033228,0.019692,40.74
3251,0.033746,0.007513,77.74
3252,0.034533,-0.000479,98.61
3253,0.035164,0.004196,88.07
3254,0.035770,0.010147,71.63
3255,0.036479,0.018264,49.93
3256,0.036893,0.013884,62.37
3257,0.037296,0.010093,72.94
3258,0.037784,0.009884,73.84
3259,0.038255,0.013477,64.77
3260,0.038764,0.012010,69.02
3261,0.039338,0.010010,74.55
3262,0.039982,0.017271,56.80
3263,0.040606,0.010005,75.36
3264,0.041325,0.006143,85.13
3265,0.042043,0.006598,84.31
3266,0.042816,0.005499,87.16
3267,0.043623,0.008083,81.47
3268,0.044375,0.007882,82.24
3269,0.045048,0.011055,75.46
3270,0.045782,0.014629,68.05
3271,0.046491,0.007723,83.39
3272,0.047064,0.005703,87.88
3273,0.047744,0.009726,79.63
3274,0.048413,0.012999,73.15
3275,0.049148,0.012390,74.79
3276,0.049664,0.007007,85.89
3277,0.050313,0.011133,77.87
3278,0.050968,0.009988,80.40
3279,0.051385,0.008247,83.95
3280,0.051792,0.009350,81.95
3281,0.052291,0.008048,84.61
3282,0.052779,0.009200,82.57
3283,0.053141,0.013544,74.51
3284,0.053431,0.010967,79.47
3285,0.053693,0.013635,74.61
3286,0.053933,0.009346,82.67
3287,0.054060,0.005133,90.50
3288,0.054064,0.009035,83.29
3289,0.054177,0.014388,73.44
3290,0.054301,0.020082,63.02
3291,0.054297,0.022093,59.31
3292,0.054060,0.027577,48.99
3293,0.053764,0.034480,35.87
3294,0.053576,0.028827,46.19
3295,0.053252,0.021103,60.37
3296,0.052977,0.017472,67.02
3297,0.052663,0.011577,78.02
3298,0.052388,0.006123,88.31
3299,0.052099,0.005076,90.26
3300,0.051994,0.003040,94.15
3301,0.051746,-0.002467,95.23
3302,0.051519,0.002059,96.00
3303,0.051216,0.005919,88.44
3304,0.050819,0.002523,95.04
3305,0.050534,0.001294,97.44
3306,0.050249,0.005469,89.12
3307,0.049998,0.005314,89.37
3308,0.049687,0.000374,99.25
3309,0.049395,-0.004728,90.43
3310,0.049043,-0.006522,86.70
3311,0.048732,-0.012207,74.95
3312,0.048335,-0.015469,68.00
3313,0.047973,-0.009348,80.51
3314,0.047637,-0.004503,90.55
3315,0.047143,-0.001606,96.59
3316,0.046744,-0.001932,95.87
3317,0.046427,-0.003288,92.92
3318,0.046162,-0.007480,83.80
3319,0.045827,-0.004788,89.55
3320,0.045615,-0.000373,99.18
3321,0.045305,-0.001657,96.34
3322,0.044911,-0.000923,97.94
3323,0.044642,0.005056,88.67
3324,0.044269,0.009556,78.41
3325,0.043849,0.010696,75.61
3326,0.043465,0.008180,81.18
3327,0.042916,0.006027,85.96
3328,0.042470,0.007971,81.23
3329,0.042128,0.012867,69.46
3330,0.041533,0.012816,69.14
3331,0.041246,0.019009,53.91
3332,0.040949,0.014519,64.54
3333,0.040644,0.014642,63.98
3334,0.040530,0.007116,82.44
3335,0.040295,0.002608,93.53
3336,0.040085,0.005790,85.56
3337,0.040096,0.004686,88.31
3338,0.040034,0.000541,98.65
3339,0.040171,0.004650,88.42
3340,0.040243,0.005320,86.78
3341,0.040248,0.001289,96.80
3342,0.040159,-0.002210,94.50
3343,0.040179,0.002720,93.23
3344,0.040317,-0.000945,97.66
3345,0.040325,0.006023,85.06
3346,0.040389,0.005053,87.49
3347,0.040269,0.014258,64.59
3348,0.040310,0.008812,78.14
3349,0.040143,0.006180,84.60
3350,0.040028,0.015765,60.62
3351,0.039754,0.017763,55.32
3352,0.039464,0.032994,16.40
3353,0.039261,0.023130,41.09
3354,0.039113,0.018481,52.75
3355,0.038983,0.012201,68.70
3356,0.038629,0.023208,39.92
3357,0.038220,0.039484,-3.31
3358,0.037973,0.031886,16.03
3359,0.037856,0.039037,-3.12
3360,0.037616,0.038706,-2.90
3361,0.037354,0.038395,-2.79
3362,0.036953,0.037905,-2.58
3363,0.036608,0.037459,-2.33
3364,0.036260,0.037017,-2.09
3365,0.035643,0.036295,-1.83
3366,0.034852,0.035360,-1.46
3367,0.034265,0.034664,-1.16
3368,0.033483,0.033772,-0.87
3369,0.032861,0.033049,-0.57
3370,0.032147,0.032212,-0.20
3371,0.031429,0.031372,0.18
3372,0.030549,0.030400,0.49
3373,0.029541,0.029240,1.02
3374,0.028528,0.028123,1.42
3375,0.027127,0.026621,1.87
3376,0.025855,0.025242,2.37
3377,0.024439,0.023752,2.81
3378,0.022951,0.022182,3.35
3379,0.021546,0.020666,4.09
3380,0.019888,0.018905,4.94
3381,0.018075,0.017025,5.81
3382,0.016154,0.015061,6.77
3383,0.013863,0.009683,30.15
3384,0.011448,-0.005059,55.81
3385,0.008242,-0.010456,-26.87
3386,0.001587,-0.027888,-1657.22
3387,-0.000766,-0.023002,-2901.80
3388,-0.000798,-0.027675,-3367.55
3389,-0.000881,-0.027021,-2967.80
3390,-0.000996,-0.021740,-2082.75
3391,-0.001044,-0.012996,-1145.32
3392,-0.001036,-0.022052,-2029.00
3393,-0.001000,-0.015969,-1496.79
3394,-0.000905,-0.025227,-2686.15
3395,-0.000907,-0.024613,-2613.51
3396,-0.000914,-0.028741,-3044.83
3397,-0.000840,-0.028510,-3295.40
3398,-0.000833,-0.024720,-2866.15
3399,-0.000844,-0.032755,-3781.77
3400,-0.000829,-0.037109,-4377.22
3401,-0.000847,-0.033335,-3837.48
3402,-0.000838,-0.031882,-3706.05
3403,-0.000734,-0.019387,-2540.14
3404,-0.000607,-0.028198,-4545.37
3405,-0.000588,-0.017922,-2945.67
3406,-0.000599,-0.021810,-3540.58
3407,-0.000521,0.000394,24.49
3408,-0.000513,0.000578,-12.54
3409,-0.000547,0.000687,-25.50
3410,-0.000485,0.000890,-83.31
3411,-0.000422,0.001066,-152.70
3412,-0.000397,0.001225,-208.67
3413,-0.000316,0.001449,-358.59
3414,-0.000250,0.001546,-519.49
3415,-0.000266,0.001605,-503.68
3416,-0.000161,0.001786,-1008.06
3417,-0.000217,0.001770,-716.41
3418,-0.000238,0.001775,-645.81
3419,-0.000292,0.001778,-508.04
3420,-0.000350,0.001745,-398.10
3421,-0.000368,0.001738,-372.01
3422,-0.000386,0.001741,-350.74
3423,-0.000434,0.001657,-281.88
3424,-0.000379,0.001718,-353.16
3425,-0.000372,0.001651,-343.91
3426,-0.000433,0.001556,-259.32
3427,-0.000453,0.001435,-216.93
3428,-0.000460,0.001341,-191.36
3429,-0.000458,0.001233,-169.43
3430,-0.000413,0.001153,-179.28
3431,-0.000445,0.000981,-120.55
3432,-0.000411,0.000827,-101.13
3433,-0.000456,0.000637,-39.82
3434,-0.000396,0.000560,-41.45
3435,-0.000389,0.000355,8.80
3436,-0.000382,0.000156,59.18
3437,-0.000450,-0.000052,88.41
3438,-0.000384,-0.000137,64.34
3439,-0.000437,-0.000405,7.43
3440,-0.000479,-0.000647,-35.21
3441,-0.000419,-0.000759,-81.31
3442,-0.000388,-0.000899,-131.52
3443,-0.000304,-0.000969,-218.55
3444,-0.000180,-0.000994,-451.10
3445,-0.000107,-0.001081,-911.78
3446,-0.000087,-0.001220,-1307.73
3447,0.000001,-0.001244,-99867.18
3448,0.000044,-0.001366,-3033.00
3449,0.000128,-0.001392,-987.72
3450,0.000134,-0.001471,-1001.60
3451,0.000209,-0.001500,-616.93
3452,0.000267,-0.001523,-470.30
3453,0.000389,-0.001509,-288.25
3454,0.000489,-0.001482,-202.80
3455,0.000603,-0.001409,-133.50
3456,0.000577,-0.001494,-158.67
3457,0.000624,-0.001451,-132.67
3458,0.000693,-0.001451,-109.25
3459,0.000832,-0.001320,-58.56
3460,0.000888,-0.001266,-42.52
3461,0.000976,-0.001124,-15.17
3462,0.001065,-0.000967,9.17
3463,0.001022,-0.000946,7.46
3464,0.001091,-0.000792,27.42
3465,0.001071,-0.000730,31.84
3466,0.001068,-0.000609,42.98
3467,0.001051,-0.000505,51.97
3468,0.001058,-0.010146,-858.95
3469,0.001101,-0.017379,-1478.90
3470,0.001070,-0.008842,-726.04
3471,0.001177,-0.022342,-1798.89
3472,0.001292,-0.024474,-1794.40
3473,0.001243,-0.020337,-1536.19
3474,0.001332,-0.021533,-1516.42
3475,0.001387,0.000967,30.26
3476,0.001378,-0.007572,-449.32
3477,0.001323,0.001160,12.32
3478,0.001231,-0.017265,-1302.43
3479,0.001299,0.001376,-5.87
3480,0.001210,0.001363,-12.67
3481,0.001186,0.001453,-22.44
3482,0.004123,0.004459,-8.13
3483,0.011885,0.012288,-3.39
3484,0.015830,0.004719,70.19
3485,0.018933,0.019465,-2.81
3486,0.021221,0.021763,-2.55
3487,0.023517,0.004574,80.55
3488,0.025299,0.022918,9.41
3489,0.027012,0.027654,-2.38
3490,0.028631,0.029231,-2.10
3491,0.029998,0.030611,-2.05
3492,0.031032,0.031615,-1.88
3493,0.032208,0.032760,-1.71
3494,0.032948,0.033465,-1.57
3495,0.033430,0.033907,-1.43
3496,0.033904,0.034282,-1.11
3497,0.034278,0.034595,-0.93
3498,0.034641,0.034843,-0.58
3499,0.034856,0.034983,-0.36
3500,0.035126,0.035117,0.03
3501,0.035081,0.034940,0.40
3502,0.034977,0.034722,0.73
3503,0.034896,0.034574,0.92
3504,0.034829,0.034389,1.26
3505,0.034689,0.021396,38.32
3506,0.034446,0.011077,67.84
3507,0.034184,0.005716,83.28
3508,0.033754,0.010594,68.61
3509,0.033159,-0.001379,95.84
3510,0.032620,-0.009945,69.51
3511,0.032098,-0.007688,76.05
3512,0.031503,-0.007979,74.67
3513,0.030873,-0.009952,67.76
3514,0.030136,-0.017091,43.29
3515,0.029488,-0.015550,47.27
3516,0.028939,-0.018332,36.65
3517,0.028202,-0.020415,27.61
3518,0.027550,-0.016020,41.85
3519,0.026830,-0.021639,19.35
3520,0.026133,-0.027425,-4.94
3521,0.025675,-0.031300,-21.91
3522,0.025591,-0.036035,-40.81
3523,0.025352,-0.030913,-21.94
3524,0.025144,-0.030401,-20.91
3525,0.025167,-0.034240,-36.05
3526,0.025540,-0.028366,-11.06
3527,0.026163,-0.024288,7.16
3528,0.026848,-0.028173,-4.94
3529,0.027642,-0.024673,10.74
3530,0.028615,-0.028252,1.27
3531,0.029714,-0.031440,-5.81
3532,0.030806,-0.029962,2.74
3533,0.032005,-0.026172,18.22
3534,0.033335,-0.022301,33.10
3535,0.034438,-0.024606,28.55
3536,0.035705,-0.023213,34.99
3537,0.037002,-0.018034,51.26
3538,0.038295,-0.018362,52.05
3539,0.039504,-0.015405,61.00
3540,0.040593,-0.013035,67.89
3541,0.041704,-0.015151,63.67
3542,0.042781,-0.011207,73.80
3543,0.043723,-0.008753,79.98
3544,0.044598,-0.008054,81.94
3545,0.045618,-0.006038,86.76
3546,0.046501,-0.003173,93.18
3547,0.047385,-0.004293,90.94
3548,0.048320,-0.005353,88.92
3549,0.048901,-0.008947,81.70
3550,0.049526,-0.007748,84.36
3551,0.050042,-0.008017,83.98
3552,0.050505,-0.000551,98.91
3553,0.050955,0.006610,87.03
3554,0.051194,0.007371,85.60
3555,0.051288,0.009389,81.69
3556,0.051376,0.015452,69.92
3557,0.051377,0.010847,78.89
3558,0.051259,0.008287,83.83
3559,0.050951,0.015772,69.05
3560,0.050807,0.014345,71.77
3561,0.050604,0.021377,57.76
3562,0.050153,0.014800,70.49
3563,0.049701,0.012493,74.86
3564,0.049344,0.014677,70.26
3565,0.049120,0.010482,78.66
3566,0.048734,0.013554,72.19
3567,0.048348,0.014554,69.90
3568,0.048004,0.016658,65.30
3569,0.047494,0.020486,56.87
3570,0.047197,0.013078,72.29
3571,0.046715,0.018792,59.77
3572,0.046398,0.014544,68.65
3573,0.046104,0.012922,71.97
3574,0.045850,0.004948,89.21
3575,0.045516,-0.001700,96.26
3576,0.045229,0.004994,88.96
3577,0.044925,-0.001393,96.90
3578,0.044762,-0.006471,85.54
3579,0.044515,-0.008167,81.65
3580,0.044319,-0.012370,72.09
3581,0.044141,-0.011643,73.62
3582,0.044011,-0.010427,76.31
3583,0.043949,-0.004784,89.11
3584,0.043976,-0.005766,86.89
3585,0.043946,-0.002008,95.43
3586,0.043881,-0.000496,98.87
3587,0.043715,0.005674,87.02
3588,0.043589,-0.000666,98.47
3589,0.043539,-0.002528,94.19
3590,0.043463,-0.002656,93.89
3591,0.043171,-0.000664,98.46
3592,0.043077,-0.002053,95.23
3593,0.042851,0.004002,90.66
3594,0.042961,0.010774,74.92
3595,0.043125,0.011594,73.12
3596,0.043327,0.011479,73.51
3597,0.043610,0.022526,48.35
3598,0.043864,0.020972,52.19
3599,0.044245,0.018865,57.36
3600,0.044569,0.029509,33.79
3601,0.045041,0.046324,-2.85
3602,0.045321,0.046582,-2.78
3603,0.045543,0.031048,31.83
3604,0.045680,0.033122,27.49
3605,0.045913,0.047194,-2.79
3606,0.046020,0.047270,-2.72
3607,0.045882,0.034181,25.50
3608,0.045616,0.046856,-2.72
3609,0.045175,0.046348,-2.60
3610,0.044617,0.045756,-2.55
3611,0.043905,0.032279,26.48
3612,0.043258,0.044314,-2.44
3613,0.042539,0.024315,42.84
3614,0.041723,0.017294,58.55
3615,0.040957,0.017491,57.30
3616,0.039961,0.010786,73.01
3617,0.038856,0.003291,91.53
3618,0.037714,0.012678,66.38
3619,0.036694,0.028724,21.72
3620,0.035276,0.024052,31.82
3621,0.034154,0.034607,-1.33
3622,0.032940,0.019018,42.26
3623,0.031767,0.018922,40.43
3624,0.030474,0.030646,-0.56
3625,0.029310,0.029369,-0.20
3626,0.027869,0.007165,74.29
3627,0.026452,0.011471,56.64
3628,0.024981,-0.003888,84.44
3629,0.023729,0.006202,73.86
3630,0.022360,0.018007,19.47
3631,0.021073,0.020680,1.86
3632,0.019706,0.019232,2.41
3633,0.017954,0.017409,3.04
3634,0.016407,0.015807,3.66
3635,0.014557,0.013912,4.43
3636,0.012265,0.003794,69.06
3637,0.010044,-0.017598,-75.22
3638,0.007580,-0.010346,-36.49
3639,0.004269,-0.027552,-545.45
3640,-0.000324,-0.033086,-10105.19
3641,-0.000302,-0.039234,-12886.51
3642,-0.000245,-0.045701,-18534.58
3643,-0.000179,-0.047766,-26647.80
3644,-0.000200,-0.048855,-24298.86
3645,-0.000148,-0.048473,-32635.83
3646,-0.000128,-0.049093,-38279.12
3647,-0.000019,-0.052383,-271779.23
3648,-0.000022,-0.051805,-231656.33
3649,0.000074,-0.051538,-69278.21
3650,0.000063,-0.044626,-70333.37
3651,0.000087,-0.040792,-46881.47
3652,0.000160,-0.044480,-27708.60
3653,0.000150,-0.046282,-30736.48
3654,0.000242,-0.041063,-16873.06
3655,0.000303,-0.032844,-10736.40
3656,0.000255,-0.027694,-10764.73
3657,0.005096,0.002079,59.20
3658,0.006920,-0.018019,-160.38
3659,0.007807,-0.001587,79.68
3660,0.007895,-0.016520,-109.24
3661,0.007310,-0.017961,-145.71
3662,0.006539,-0.015030,-129.85
3663,0.005857,-0.010701,-82.69
3664,0.004182,-0.017961,-329.46
3665,-0.000218,-0.028438,-12970.67
3666,-0.000178,-0.029122,-16236.36
3667,-0.000252,-0.033208,-13072.99
3668,-0.000269,-0.033571,-12379.32
3669,-0.000411,-0.032563,-7819.00
3670,-0.000479,-0.029099,-5976.15
3671,-0.000581,-0.032112,-5422.35
3672,-0.000666,-0.034950,-5148.99
3673,-0.000786,-0.028988,-3587.40
3674,-0.000872,-0.019714,-2161.79
3675,-0.000934,-0.018483,-1878.00
3676,-0.001029,-0.006535,-535.04
3677,-0.001004,0.001238,-23.36
3678,-0.000966,0.001216,-25.86
3679,-0.001025,0.001099,-7.23
3680,-0.001054,0.000980,6.96
3681,-0.001043,0.000913,12.47
3682,-0.001040,0.000858,17.51
3683,-0.001014,0.000821,19.02
3684,-0.000883,0.000852,3.54
3685,-0.000840,0.000748,10.97
3686,-0.000892,0.000549,38.52
3687,-0.000895,0.000382,57.27
3688,-0.000909,0.000214,76.48
3689,-0.000924,0.000063,93.17
3690,-0.000989,-0.000156,84.24
3691,-0.001058,-0.000361,65.90
3692,-0.000950,-0.000401,57.75
3693,-0.000865,-0.000472,45.36
3694,-0.000738,-0.000519,29.62
3695,-0.000736,-0.000695,5.49
3696,-0.000692,-0.000837,-20.87
3697,-0.000588,-0.000903,-53.49
3698,-0.000520,-0.000996,-91.57
3699,-0.000533,-0.001174,-120.22
3700,-0.000357,-0.001159,-224.20
3701,-0.000255,-0.001216,-377.22
3702,-0.000213,-0.001321,-521.03
3703,-0.000145,-0.001370,-845.31
3704,-0.000085,-0.001395,-1531.87
3705,-0.000067,-0.001429,-2041.82
3706,-0.000070,-0.001481,-2022.63
3707,-0.000031,-0.001492,-4649.60
3708,-0.000045,-0.001548,-3366.31
3709,0.000110,-0.001427,-1198.30
3710,0.000268,-0.001268,-372.36
3711,0.000336,-0.001168,-247.36
3712,0.000343,-0.001126,-228.03
3713,0.000336,-0.001100,-227.10
3714,0.000340,-0.001057,-210.88
3715,0.000448,-0.000894,-99.57
3716,0.000406,-0.000884,-117.47
3717,0.000395,-0.000830,-110.13
3718,0.000496,-0.000679,-36.87
3719,0.000571,-0.000525,8.10
3720,0.000667,-0.000348,47.84
3721,0.000672,-0.000257,61.72
3722,0.000690,-0.000156,77.46
3723,0.000794,0.000018,97.79
3724,0.000765,0.000091,88.12
3725,0.000688,0.000062,91.00
3726,0.000728,0.000201,72.38
3727,0.000758,0.000308,59.33
3728,0.000804,0.000448,44.21
3729,0.000884,0.000625,29.35
3730,0.000862,0.000712,17.36
3731,0.000876,0.000799,8.76
3732,0.000876,0.000872,0.49
3733,0.000797,0.000841,-5.55
3734,0.000794,0.000913,-14.94
3735,0.000768,-0.008920,-1061.80
3736,0.000763,-0.002671,-249.99
3737,0.000744,0.001110,-49.15
3738,0.000637,0.001069,-67.88
3739,0.000643,0.001132,-76.12
3740,0.000740,0.001269,-71.54
3741,0.000777,0.001336,-71.82
3742,0.000799,0.001397,-74.77
3743,0.000731,0.001365,-86.86
3744,0.000756,0.001414,-87.14
3745,0.000840,0.001504,-79.05
3746,0.000790,0.001452,-83.94
3747,0.000771,0.001424,-84.67
3748,0.000833,0.001462,-75.54
3749,0.000811,0.001422,-75.23
3750,0.002873,0.003442,-19.81
3751,0.010399,0.010921,-5.02
3752,0.014729,0.015191,-3.14
3753,0.018101,0.018468,-2.03
3754,0.020979,0.021276,-1.42
3755,0.023540,0.023735,-0.83
3756,0.025731,0.025846,-0.45
3757,0.028044,0.028009,0.13
3758,0.030043,0.029923,0.40
3759,0.032195,0.031978,0.67
3760,0.034162,0.033822,1.00
3761,0.036094,0.035664,1.19
3762,0.037899,0.037394,1.33
3763,0.039736,0.039153,1.47
3764,0.041308,0.040655,1.58
3765,0.042932,0.042205,1.69
3766,0.044276,0.043493,1.77
3767,0.045514,0.044678,1.84
3768,0.046659,0.028807,38.26
3769,0.047948,0.019077,60.21
3770,0.049122,0.027382,44.26
3771,0.050176,0.028999,42.21
3772,0.051427,0.023194,54.90
3773,0.052460,0.029317,44.12
3774,0.053554,0.036466,31.91
3775,0.054546,0.048650,10.81
3776,0.055310,0.054582,1.32
3777,0.056020,0.034458,38.49
3778,0.056784,0.040408,28.84
3779,0.057500,0.038494,33.05
3780,0.058191,0.026485,54.49
3781,0.058617,0.025158,57.08
3782,0.059162,0.024169,59.15
3783,0.059672,0.023839,60.05
3784,0.060001,0.017146,71.42
3785,0.060326,0.014004,76.79
3786,0.060667,0.010573,82.57
3787,0.060884,0.004762,92.18
3788,0.061161,0.004583,92.51
3789,0.061324,0.004804,92.17
3790,0.061596,0.006686,89.15
3791,0.061712,0.005631,90.87
3792,0.061555,0.008986,85.40
3793,0.061463,0.003617,94.12
3794,0.061314,0.000397,99.35
3795,0.061035,-0.001412,97.69
3796,0.060848,0.004525,92.56
3797,0.060744,0.010225,83.17
3798,0.060328,0.005269,91.27
3799,0.059984,0.008993,85.01
3800,0.059448,0.013450,77.38
3801,0.058988,0.014443,75.52
3802,0.058281,0.019905,65.85
3803,0.057639,0.025693,55.42
3804,0.056940,0.032202,43.45
3805,0.056157,0.034044,39.38
3806,0.055246,0.030390,44.99
3807,0.054406,0.028387,47.82
3808,0.053496,0.022337,58.25
3809,0.052610,0.019648,62.65
3810,0.051744,0.024690,52.28
3811,0.050841,0.029526,41.93
3812,0.050130,0.026257,47.62
3813,0.049372,0.024097,51.19
3814,0.048619,0.014570,70.03
3815,0.047873,0.008432,82.39
3816,0.047135,0.005058,89.27
3817,0.046328,-0.001924,95.85
3818,0.045692,-0.001975,95.68
3819,0.045029,-0.001243,97.24
3820,0.044241,0.000006,99.99
3821,0.043382,0.000939,97.84
3822,0.042621,-0.003155,92.60
3823,0.041940,-0.003874,90.76
3824,0.041281,-0.011593,71.92
3825,0.040749,-0.005153,87.35
3826,0.040142,0.001792,95.54
3827,0.039446,0.001464,96.29
3828,0.038880,0.008368,78.48
